# RA Dec
3.130884398999999689e+02 -5.921189999999999509e-01
3.509085693000000106e+02 2.780619999999999759e-01
3.522682189999999878e+02 -5.847240000000000215e-01
3.098249511999999868e+02 -7.269160000000000066e-01
2.887221909999999880e+01 -1.102114199999999933e+00
9.090102200000000465e+00 -3.248172000000000281e-01
2.127414699999999925e+01 7.703750000000000320e-01
3.253458861999999954e+02 -2.280189999999999995e-01
3.281660156000000370e+02 8.254989999999999828e-01
4.174311829999999901e+01 5.520229999999999304e-01
3.160974426000000221e+02 -1.012649899999999992e+00
3.343167113999999742e+02 -2.030710000000000015e-01
3.087617187999999828e+02 2.879650000000000265e-01
3.165953063999999699e+02 -1.092578899999999908e+00
1.739400669999999849e+01 8.056989999999999430e-01
3.134675598000000036e+02 1.200598000000000054e+00
2.580095500000000097e+00 1.481359999999999899e-01
9.016073199999999233e+00 1.180238200000000015e+00
3.449946898999999689e+02 -1.871059999999999945e-01
5.260101700000000591e+01 6.996909999999999519e-01
3.278614807000000155e+02 2.770429999999999837e-01
3.146307067999999845e+02 9.254719999999999613e-01
2.386917689999999581e+01 -1.250875899999999818e+00
3.099003906000000370e+02 -2.039789999999999937e-01
5.893009949999999719e+01 -3.989730000000000221e-01
4.851849749999999517e+01 -6.631401999999999575e-01
3.216358031999999412e+02 -1.797279999999999989e-01
1.206540970000000002e+01 3.428610000000000269e-01
4.815404509999999760e+01 -1.228641000000000094e+00
3.211148986999999693e+02 6.973380000000000134e-01
3.113255615000000489e+02 2.695029999999999926e-01
4.377470779999999451e+01 2.463380000000000014e-01
5.613831709999999475e+01 -7.364848000000000505e-01
3.869610600000000034e+01 1.162380899999999828e+00
3.794077679999999475e+01 -2.054949999999999832e-01
2.515897939999999977e+01 -1.128947300000000098e+00
3.560370482999999808e+02 8.367760000000000753e-01
3.459086914000000093e+02 -1.465049999999999963e-01
3.448198853000000099e+02 1.039069999999999994e-01
4.079497799999999508e+00 -5.663399999999999546e-01
2.576345060000000231e+01 -7.316708000000000656e-01
2.631493000000000038e+01 4.919899999999999829e-01
3.439964904999999931e+02 -1.056315200000000010e+00
5.366190000000000460e+00 1.072305199999999958e+00
3.473764037999999914e+02 7.364088000000000855e-01
3.367160645000000159e+02 1.696560000000000012e-01
3.346342162999999914e+02 -7.949578000000000477e-01
1.282907010000000092e+01 1.093272199999999916e+00
4.073027100000000011e+00 -5.504379999999999828e-01
3.789623639999999938e+01 5.731760000000000188e-01
3.370361022999999818e+02 1.060340000000000060e+00
1.278363899999999909e+01 1.546049999999999924e-01
4.250595089999999487e+01 -1.245555899999999827e+00
3.355577393000000370e+02 -5.335199999999999665e-02
7.541917800000000227e+00 -9.583011999999998531e-01
3.573624877999999967e+02 1.089069999999999899e-01
5.479370120000000099e+01 4.879590000000000316e-01
5.072957610000000273e+01 -8.883499999999999730e-02
3.597478026999999656e+02 -4.072780000000000289e-01
4.020849989999999963e+01 -2.664499999999999855e-02
4.368012999999999835e+01 3.095130000000000381e-01
4.994526670000000479e+01 1.005209999999999937e+00
3.261208801000000221e+02 -6.694809999999999928e-01
3.413735656999999719e+02 2.016249999999999987e-01
3.530578308000000334e+02 -9.089719999999998912e-01
1.282907010000000092e+01 1.093272199999999916e+00
2.529254399999999681e+00 4.964720000000000244e-01
3.313643493999999805e+02 6.008021999999999530e-01
3.201688843000000588e+02 -4.722300000000000109e-02
3.122417603000000099e+02 -1.162910000000000110e+00
2.004579930000000232e+01 -5.529310000000000613e-01
1.815563960000000066e+01 3.249589999999999979e-01
4.247661970000000764e+01 6.150869999999999393e-01
4.208712009999999992e+01 -4.296770000000000311e-01
3.252757568000000106e+02 1.240024999999999933e+00
1.934240000000000126e-01 1.239125000000000032e+00
3.328146057000000155e+02 1.192397200000000046e+00
7.693746099999999366e+00 -1.935699999999999921e-02
3.133845900000000384e+01 2.935929999999999929e-01
3.396285629999999855e+01 7.472340000000000648e-01
3.430364990000000489e+02 4.487220000000000097e-01
3.187968140000000403e+02 9.368929999999999758e-01
3.266883849999999825e+02 -5.525949999999999473e-01
2.607956900000000022e+00 9.132379999999998832e-01
4.863220200000000659e+00 5.941830000000000167e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.584471890000000371e+01 -8.801450000000000662e-01
3.184642943999999716e+02 -6.652439999999999465e-01
3.510404053000000317e+02 -4.079619999999999913e-01
1.706391910000000323e+01 -3.008040000000000158e-01
3.569599910000000165e+01 7.880000000000000338e-01
5.805973050000000768e+01 -3.280770000000000075e-01
3.589933779999999786e+01 3.977340000000000320e-01
1.727351949999999903e+01 4.475810000000000621e-01
4.849108120000000355e+01 7.407520000000000771e-01
2.583708000000000027e+01 1.240005000000000024e+00
3.150800476000000003e+02 6.023390000000000688e-01
3.168534241000000407e+02 3.026329999999999854e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.104576416000000449e+02 6.926569000000000198e-01
1.449209880000000084e+01 -1.068230000000000013e+00
3.180838317999999845e+02 -9.668469999999999009e-01
3.292340088000000264e+02 2.155320000000000291e-01
1.706391910000000323e+01 -3.008040000000000158e-01
3.855276870000000145e+01 5.092430000000000012e-01
6.091849800000000315e+00 7.696399999999999908e-01
2.607956900000000022e+00 9.132379999999998832e-01
3.195606994999999984e+02 -2.233850000000000002e-01
3.322514954000000102e+02 6.023930000000000673e-01
7.693746099999999366e+00 -1.935699999999999921e-02
3.211148986999999693e+02 6.973380000000000134e-01
3.212294006000000195e+02 8.868099999999999594e-02
5.102309799999999740e+01 2.020000000000000129e-01
4.851849749999999517e+01 -6.631401999999999575e-01
2.022505999999999915e+00 -1.671630000000000060e-01
3.144823913999999832e+02 8.471961999999999549e-01
3.326428528000000142e+02 2.095280000000000198e-01
1.937137600000000148e+01 3.635019999999999918e-01
3.109281616000000668e+02 5.206619999999999582e-01
3.391104126000000178e+02 -1.166670899999999955e+00
8.115222900000000905e+00 9.043979999999999242e-01
3.365988463999999567e+02 5.068979999999999597e-01
3.401802978999999709e+02 -3.816700000000000093e-01
3.589933779999999786e+01 3.977340000000000320e-01
1.924562069999999991e+01 4.498689999999999634e-01
8.115222900000000905e+00 9.043979999999999242e-01
3.222368164000000093e+02 1.077734199999999865e+00
3.102257996000000162e+02 -1.185375199999999962e+00
3.487134093999999322e+02 3.182900000000000312e-02
3.591073913999999832e+02 7.724439999999999085e-01
4.815404509999999760e+01 -1.228641000000000094e+00
2.022505999999999915e+00 -1.671630000000000060e-01
1.500398159999999947e+01 5.526630000000000154e-01
3.439964904999999931e+02 -1.056315200000000010e+00
5.430395099999999253e+00 1.144515900000000030e+00
1.937137600000000148e+01 3.635019999999999918e-01
2.184855650000000082e+01 -7.750529999999999919e-01
9.886927599999999927e+00 -8.867190000000000349e-01
4.381271739999999681e+01 2.103399999999999992e-01
4.815404509999999760e+01 -1.228641000000000094e+00
3.197236938000000350e+02 4.788760000000000239e-01
3.116923522999999818e+02 4.703510000000000191e-01
5.807278060000000153e+01 -7.240989999999999371e-01
6.133930199999999999e+00 9.096280000000001031e-01
3.358572388000000046e+02 3.115510000000000224e-01
1.695082470000000185e+01 1.044461599999999990e+00
2.219909289999999658e+01 7.784649999999999626e-01
3.301625061000000301e+02 -5.244439999999999102e-01
3.295054016000000274e+02 2.845210000000000239e-01
3.093058472000000165e+02 1.124085899999999860e+00
3.251494141000000013e+02 4.116299999999999820e-02
3.134526978000000099e+02 -1.125451800000000002e+00
2.491901969999999977e+01 6.073840000000000350e-01
3.096510009999999511e+02 1.207087999999999939e+00
3.211743164000000093e+02 1.864760000000000029e-01
3.266444091999999841e+02 -1.039965899999999888e+00
3.282264098999999646e+02 7.847020000000000106e-01
2.633811569999999946e+01 1.014583800000000036e+00
4.300413129999999740e+01 7.623060000000000391e-01
3.099530333999999812e+02 2.408510000000000095e-01
3.224493103000000360e+02 -1.078880199999999956e+00
3.155736083999999551e+02 -6.600070000000000103e-01
1.439842030000000150e+01 -8.751459999999998685e-01
1.975558660000000089e+01 -1.188380000000000131e-01
3.144823913999999832e+02 8.471961999999999549e-01
1.375158019999999937e+01 9.437402000000000291e-01
3.098249511999999868e+02 -7.269160000000000066e-01
3.577138977000000182e+02 -8.457100000000000728e-02
3.142988892000000192e+02 -5.309949999999999948e-01
3.454290465999999924e+02 1.948719999999999897e-01
4.687391660000000115e+01 -7.294720000000000093e-01
2.624239349999999860e+01 6.938640000000000363e-01
3.563936461999999779e+02 -2.482699999999999907e-01
3.208363953000000492e+02 4.154340000000000255e-01
3.190047913000000221e+02 1.899520000000000097e-01
4.687391660000000115e+01 -7.294720000000000093e-01
3.318678284000000076e+02 9.903000000000000344e-03
3.476260985999999775e+02 -9.627000000000000002e-01
3.116765979999999914e+01 1.618829999999999991e-01
3.095528869999999984e+02 -7.488050000000000539e-01
3.260715026999999964e+02 6.442060000000000564e-01
3.589933779999999786e+01 3.977340000000000320e-01
1.706391910000000323e+01 -3.008040000000000158e-01
3.614779659999999950e+01 6.492921999999999860e-01
3.990826029999999491e+01 -1.257663999999999893e+00
3.117266541000000188e+02 1.177597999999999923e+00
2.813034999999999730e+00 2.462489999999999679e-01
2.000276100000000223e+00 -5.943999999999999631e-03
5.821210479999999166e+01 9.147340000000000471e-01
3.181522521999999640e+02 3.200610000000000399e-01
4.143066790000000310e+01 9.784900000000000542e-02
3.200054931999999894e+02 -1.128709999999999991e-01
4.863220200000000659e+00 5.941830000000000167e-01
5.072957610000000273e+01 -8.883499999999999730e-02
3.663202290000000261e+01 -6.151170000000000249e-01
4.824069599999999980e+01 3.839639999999999720e-01
3.592221068999999716e+02 3.608010000000000383e-01
3.475034484999999904e+02 -8.783400000000000929e-02
3.341967162999999914e+02 -2.227570000000000106e-01
5.430395099999999253e+00 1.144515900000000030e+00
3.221109008999999332e+02 8.286670000000000424e-01
3.804310609999999571e+01 8.043979999999999464e-01
3.393366088999999874e+02 -9.789600000000000524e-01
3.168178406000000678e+02 -3.198399999999999854e-02
3.192003173999999603e+02 7.672660000000000036e-01
3.123226928999999359e+02 -4.406899999999999706e-01
3.204747008999999593e+02 -1.755569999999999908e-01
3.409523926000000529e+02 -4.225590000000000179e-01
3.591073913999999832e+02 7.724439999999999085e-01
1.449209880000000084e+01 -1.068230000000000013e+00
4.863220200000000659e+00 5.941830000000000167e-01
2.607956900000000022e+00 9.132379999999998832e-01
3.887097550000000012e+01 -9.134912000000000587e-01
3.465987853999999970e+02 -7.697960000000000358e-01
3.304729003999999577e+02 -1.145120000000000138e+00
3.256758118000000195e+02 -9.997709999999999653e-01
3.454678729999999831e+01 -3.193929999999999825e-01
3.484923096000000555e+02 -4.919979999999999354e-01
3.107315063000000350e+02 8.389659999999999895e-01
8.805398000000000280e+00 -1.018338199999999860e+00
3.244204406999999719e+02 -2.767919999999999825e-01
3.120894470000000069e+02 3.657529999999999948e-01
3.354100952000000007e+02 -7.931679999999999842e-01
1.622217369999999903e+01 9.856020000000000891e-01
6.073398100000000355e+00 1.461989999999999956e-01
2.000276100000000223e+00 -5.943999999999999631e-03
4.434061810000000747e+01 1.039265899999999965e+00
4.669309620000000649e+01 -1.228520000000000056e+00
1.375158019999999937e+01 9.437402000000000291e-01
3.207166748000000212e+02 6.085770000000000346e-01
4.451412579999999508e+01 -3.519860000000000211e-01
1.086345399999999906e+00 4.782369999999999677e-01
3.371734923999999864e+02 3.716150000000000286e-01
3.942596819999999980e+01 -4.496439999999999326e-01
3.168913878999999838e+02 -9.327270000000000838e-01
3.190047913000000221e+02 1.899520000000000097e-01
2.694308090000000178e+01 2.059139999999999859e-01
3.111584660000000113e+01 -1.210986000000000118e+00
3.101973876999999788e+02 -1.118904200000000015e+00
3.133845900000000384e+01 2.935929999999999929e-01
1.904897310000000132e+01 1.043837200000000021e+00
2.022505999999999915e+00 -1.671630000000000060e-01
4.915754320000000632e+01 -5.530291999999999986e-01
3.441260529999999562e+01 -1.242922199999999977e+00
3.310343933000000334e+02 1.043147199999999941e+00
5.837130000000000374e-01 -8.730269999999999975e-01
3.444334412000000043e+02 1.044435900000000084e+00
2.318466000000000093e+01 -5.032429999999999959e-01
5.575726700000000591e+01 1.110704200000000030e+00
3.190047913000000221e+02 1.899520000000000097e-01
2.685768699999999853e+01 -4.545010000000000439e-01
4.906298070000000422e+01 7.877579999999999583e-01
3.213114014000000225e+02 -6.945000000000000062e-01
3.575116577000000007e+02 -8.924869000000000829e-01
3.210214843999999630e+02 -6.234640000000000182e-01
2.616120910000000066e+01 -1.221598999999999879e+00
4.856091690000000227e+01 -4.301300000000000123e-01
3.144240416999999752e+02 -6.525140000000000384e-01
3.595719150000000042e+01 -1.229843000000000020e+00
3.442707520000000159e+02 -6.712229999999999031e-01
5.035401149999999859e+01 -1.059015899999999899e+00
5.613831709999999475e+01 -7.364848000000000505e-01
3.540838317999999845e+02 -2.964130000000000376e-01
3.360703125000000000e+02 -8.982209999999999361e-01
3.914478679999999855e+01 2.331979999999999886e-01
3.190968933000000334e+02 1.015345199999999837e+00
7.297161099999999401e+00 1.027839999999999865e+00
3.483002930000000106e+02 -2.827419999999999933e-01
3.869610600000000034e+01 1.162380899999999828e+00
2.000276100000000223e+00 -5.943999999999999631e-03
3.434156188999999699e+02 -8.494969999999999466e-01
3.161499020000000115e+01 1.791959999999999942e-01
6.091849800000000315e+00 7.696399999999999908e-01
3.560370482999999808e+02 8.367760000000000753e-01
3.244500426999999831e+02 5.131280000000000285e-01
2.472122000000000241e+01 -1.194680899999999824e+00
2.561000060000000289e+01 1.992009999999999892e-01
3.184071654999999623e+02 -9.640350000000000863e-01
2.520606039999999837e+01 4.809999999999999831e-01
3.339977417000000059e+02 1.092063999999999924e+00
3.129763183999999683e+02 -7.714659999999999851e-01
3.257485045999999898e+02 1.263883000000000090e+00
1.000592989999999993e+01 9.857679999999999776e-01
5.641801829999999285e+01 6.816900000000000182e-01
3.227361144999999851e+02 -2.164210000000000023e-01
3.098333435000000122e+02 9.542961999999999279e-01
3.137326659999999947e+02 8.582440000000000069e-01
8.777774800000001321e+00 -4.236659999999999870e-01
3.203006896999999640e+02 3.502929999999999655e-01
3.108898315000000139e+02 -9.055350000000000898e-01
4.434061810000000747e+01 1.039265899999999965e+00
3.204543456999999762e+02 6.848079999999999723e-01
3.557820128999999838e+02 -1.711940000000000128e-01
3.452968140000000403e+02 1.212029000000000023e+00
8.115222900000000905e+00 9.043979999999999242e-01
2.624239349999999860e+01 6.938640000000000363e-01
1.169233040000000123e+01 4.085820000000000007e-01
3.253458861999999954e+02 -2.280189999999999995e-01
4.435131099999999549e+00 -1.006890000000000007e-01
2.607956900000000022e+00 9.132379999999998832e-01
3.170724182000000155e+02 -3.231340000000000323e-01
3.925120100000000001e+00 -9.933500000000000663e-02
5.603439709999999963e+01 -5.182970000000000077e-01
1.695082470000000185e+01 1.044461599999999990e+00
1.706391910000000323e+01 -3.008040000000000158e-01
2.132144930000000116e+01 -3.080019999999999980e-01
2.576345060000000231e+01 -7.316708000000000656e-01
3.196540833000000248e+02 -1.065271999999999997e+00
3.227269896999999901e+02 8.779170000000000584e-01
3.589933779999999786e+01 3.977340000000000320e-01
1.454446790000000078e+01 -7.560759999999999703e-01
3.335946045000000026e+02 6.490930000000000311e-01
3.166190186000000040e+02 -1.189130999999999938e+00
4.906298070000000422e+01 7.877579999999999583e-01
2.213901329999999845e+01 -7.937359999999999971e-01
3.183410949999999957e+02 -5.786540000000000017e-01
3.287086181999999894e+02 -4.587340000000000306e-01
3.215458983999999987e+02 7.709289999999999754e-01
3.261208801000000221e+02 -6.694809999999999928e-01
1.723879050000000035e+01 -3.493559999999999999e-01
3.137268981999999937e+02 -8.532600000000000184e-01
